cleaned_text,label,keyword_tag
aynen adaş,0,TÜRK CANLI YAYIN KAVGALARI 2017
insanın krosu hiç çekilmiyor.,0,TÜRK CANLI YAYIN KAVGALARI 2017
erkeğin kekosu da çekilmiyor.,0,TÜRK CANLI YAYIN KAVGALARI 2017
ama adam da kro aasas,0,TÜRK CANLI YAYIN KAVGALARI 2017
"bence insanın krosu hiç çekilmiyo cinsiyet belirtmek gerekiyorsa senin gibi, erkeğin krosundan varoşluk akıyo",0,TÜRK CANLI YAYIN KAVGALARI 2017
"erkeğin de çekilmiyor, genel olarak kro insan çekilmiyor",0,TÜRK CANLI YAYIN KAVGALARI 2017
4:44 çarpılmış cenabet gezmekten xd,0,TÜRK CANLI YAYIN KAVGALARI 2017
erkeğin çekiliyor yani,0,TÜRK CANLI YAYIN KAVGALARI 2017
banada sen sesinle bir yere gelmedin diyen bir hiyar olsa bende bir anda deliririm,0,TÜRK CANLI YAYIN KAVGALARI 2017
derim demem bu beni ilgilendirir senin küfür etmen seni benim küfür etmem beni ilgilendirir. kimsenin kimsenin söyleyeceği kelimeye karışma hakkı yok,0,TÜRK CANLI YAYIN KAVGALARI 2017
insanları rahatsız etmedikçe tabi,0,TÜRK CANLI YAYIN KAVGALARI 2017
erkekğin hiçbi şekli çekilmiyor,0,TÜRK CANLI YAYIN KAVGALARI 2017
kadınlar da erkeğin krosuna bayılıodu çünkü,0,TÜRK CANLI YAYIN KAVGALARI 2017
erkek olarak katılıyorum diyemem çünkü erkeğin krosuna bayılmam biraz garip olur ablacım sdfkjsfg ama harbiden ne erkeğe ne kadına yakışmıyo,0,TÜRK CANLI YAYIN KAVGALARI 2017
size kimse bayılmıyo rahat olun,0,TÜRK CANLI YAYIN KAVGALARI 2017
adaş haklısın emreler boş konuşmaz doğruyu söyler,0,TÜRK CANLI YAYIN KAVGALARI 2017
"sesimle gelmedimi ben neyimle geldim, 😁😁😁",0,TÜRK CANLI YAYIN KAVGALARI 2017
alpay erten bence de,0,TÜRK CANLI YAYIN KAVGALARI 2017
kro erkekleri öldüresim geliyo kro kadınlar hoşuma gidiyo,0,TÜRK CANLI YAYIN KAVGALARI 2017
hicbir insanin kro hali cekilmiyor,0,TÜRK CANLI YAYIN KAVGALARI 2017
"​ .n.t8769 saldıran adam buket'in babası oluyor. buket ve sevgilisi aylar sonra denizde ölü bulundu, meselesi intihar olabilir buket özbudak yazarsan bulursun. babası aylardır haber almıyor herhalde karşı aileden şüphelendi olan da oldu",0,TÜRK CANLI YAYIN KAVGALARI 2017
biraz daha fazla komiklik yapmada altıma sıçmıyayım.,0,TÜRK CANLI YAYIN KAVGALARI 2017
amma talaşa etmişler he alt üstü iyiki bi soru sordu,0,TÜRK CANLI YAYIN KAVGALARI 2017
amma abartınız ha suyu döktü diye tekme tokatmı dövdünüz ya,0,TÜRK CANLI YAYIN KAVGALARI 2017
olan oldu bile,0,TÜRK CANLI YAYIN KAVGALARI 2017
bayılan kız = samanyolu tv oyunculuğu,0,TÜRK CANLI YAYIN KAVGALARI 2017
gurur ve kibir allaha yakışır,0,TÜRK CANLI YAYIN KAVGALARI 2017
oluk cevahir kaostan beslenirim,0,TÜRK CANLI YAYIN KAVGALARI 2017
yemi ederim bende onu yazıcaktım:),0,TÜRK CANLI YAYIN KAVGALARI 2017
reptilian ?🤔,0,TÜRK CANLI YAYIN KAVGALARI 2017
ben çok guluyorum hem de sesli,0,TÜRK CANLI YAYIN KAVGALARI 2017
bende kaos kaoss kaoss,0,TÜRK CANLI YAYIN KAVGALARI 2017
çok güzel laaan,0,TÜRK CANLI YAYIN KAVGALARI 2017
ben sgdf,0,TÜRK CANLI YAYIN KAVGALARI 2017
tabiki numara yapıyor baksana bayıldıktan sonra bide tekme atıyor sağa sola.,0,TÜRK CANLI YAYIN KAVGALARI 2017
sara hastalarıda öyle... bilinç kaybından dolayı sağa sola bilincsiz hareketler yapabiliyorlar!,0,TÜRK CANLI YAYIN KAVGALARI 2017
o günü canlı yayında izlemiştim yaş ozaman 10 falan psikolojim bozulmuştu,0,TÜRK CANLI YAYIN KAVGALARI 2017
neden,0,TÜRK CANLI YAYIN KAVGALARI 2017
sara hastasıdır belki.,0,TÜRK CANLI YAYIN KAVGALARI 2017
ruh hastasıdır belki,0,TÜRK CANLI YAYIN KAVGALARI 2017
"bayılmadı, domaldı :d",0,TÜRK CANLI YAYIN KAVGALARI 2017
​ kullanıcısı hasta. öyle bi hastalık var. bizim okulda bir çocuktata aynısı vardı.,0,TÜRK CANLI YAYIN KAVGALARI 2017
dalga geçmeyin arkadaşlar sara krizi geçiriyor başınıza gelmediği içi boş yapmayın,0,TÜRK CANLI YAYIN KAVGALARI 2017
bayılmadı da zaten tekme atıyor. sinir oldum o salağa ortalığı karıştırıyor hep.,0,TÜRK CANLI YAYIN KAVGALARI 2017
+isimsiz insan kardeş kadın kör nasıl bir laf bu dediğin,0,TÜRK CANLI YAYIN KAVGALARI 2017
olum kör ya ondan sen ha dnsnbd,0,TÜRK CANLI YAYIN KAVGALARI 2017
vallamı bilmiyodum,0,TÜRK CANLI YAYIN KAVGALARI 2017
kim bu kadin,0,TÜRK CANLI YAYIN KAVGALARI 2017
.2066 deniz akbulut,0,TÜRK CANLI YAYIN KAVGALARI 2017
gelsin gelmesin geçmişiyle yargılama cüretinde bulunamaz,0,TÜRK CANLI YAYIN KAVGALARI 2017
bircan yıllardır çok bile sabretti kimse kusura bakmasın taş olsa çatlar artonun yapamadığını yaptığı için tebrik ederim,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
bircanın bu üslup sorunu ile hala o masada oturması peki kim çıkarıyor bu kadını tam mahalle ağzı,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
kavgayı boşverin serenin verdiği haber harika sokak hayvanlarını ve bütün hayvanları allah korusun,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
"bircan'nın şerrini sonunda gördün, bu kadar samimiyete ve bunca yaş farkına rağmen nasıl carladı terbiyesiz",0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
"bircan saygisiz bence. seren bisey demedi aslinda. gayet nazik ve kibardi. bircan durmadan sözünu kesiyor. ayni zamanda kendi instagram adresini verdi, artoya soz verdi sira serene gelince konusmasina izin vermeyip direk vtr dedi. hic olmadi.",0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
"insanların birbirini bu kadar kolay kırabileceği durumlara şahit olunca gerçekten çok kötü hissediyorum, izlerken o ortamın gerginliğini buram buram hissettim. magazin programı sunarken magazinin ortasına düşmek bu olsa gerek.",0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
"seren'in surekli kendisinden bahsetmesi, bircan'in seviyesiz ve sakil hareketleri hepimizi biktirdi.",0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
ulan arto'yu görünce kahkaha attım. bu adam hep iki kadın kavga ederken arada kalıyor. bakınız: sevda demirel - hande ataizi kavgası.,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
hiç sevmem gerginlik. izlerken ben utandım sizin adınıza … insan yayına girmeden önce halleder öyle oturur oraya. birde biz profesyoneliz diyip duruyordunuz 🤦🏻‍♀️ berbat bir durum,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
seren gayet profesyonel ve pozitif başladı .. bircanıb gözü dönmüş tersledi ‘halay ‘dediği için seren.. program öncesinden kalan gerginlik programda başlamamış anlaşılan,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
"arto cok tatli, arada kalmis, gözler dönüyo😂",0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
00:37 onlar kavga ederken en çok arto'ya güldüm ya🤣😂,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
bu program olmazsa bircan ne iş yapar aceba😀😀😀😀,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
sen varkende dert çekiyoruzz diyooo döktü içini rahatladııııı,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
on yılın kapağı oldu bu .milyonlar derin derin bir “oh”çekti 👏🏻,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
"oha şok oldum şu anda, bircan nasıl cevap verebildi ya? yıllardır pısıp kalıyordu karşısında?",0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
"arto yüz ifadeni çok net okuyoruz . sen bitanesin moralini bozma. bu arada hayırdır inşallah artoya yapılanlar, şimdi kendileri birbirlerine yapıyorlar .",0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
bu bircanın patlamasıdır arkadaşlar 😅 keşke zamanında serene boyun eğmeseydin,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
"bu kadarcık şeyden çenesi kitlenip, hastanelik oluyorsa; hadise'ye yaptığı linç kendisine yapılsa demek ki ölürdü 😂",0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
bircanin zaten tahammülü kalmadığı çok.brlliydi uzun zamandır,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
"bircan çok zeki, hazır cevap. anında lafı gediğine koyuyor. seren bulaşma gibi bir hata yaptı sonra çenesi kitlendi :)",0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
arto konusunda çok haklısınız,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
arto ya nolmuş seren le tartıştilar mi?,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
kendini birşey sanıyor.yıllardır yaptıği bu.kim tutuyorsa bunu. sil makyajı korkarsı.,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
"seren de hemen ben yokken halay cekiyorsunuz diye laf sokarsa ekran önünde, bircan da böyle vuru gol olur.",0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
bircanla serenin arasında ne olmuştu ki??,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
"evet yaaa,muhtemelen hasta diye psikolojisi bozuk diye sesini cikarmiyordu ,demekki canina tak etti artik",0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
"bence bikmislar,onun nesini kiskanacaklar allahaskina",0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
bircan cok iyi yapti👏👏👏👏👏👏👏,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
yok seren bircana çok sabretti. seren programdaki kimseye ukalalık yapmıyo.,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
arto nun intikamını almış olmasın bircan,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
artoya ne yapmıştı seren ben kaçırdım,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
"bircan ve arto seren'i,seren'de arto ve bircani takipten çıkmış!...😁",0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
hele şükür sonunda🤲,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
kesinlikleeeeeee,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
aradığın yorum 👏,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
bencede çok iyi yaptı,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
bravo bırcan susturdun nıhayet gereksız kişiyi hep ön planda olmak istiyor kimseye söz hakkı vermeyen kişi çenesi kilıtlenmış boş ilgi istıyor,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
"yalandan hastalandı, jigolosuna hastaneden story paylaşımı yaptırıyor yine😂😂😂😂",0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
.kara26 bende sasirdim görüntülere,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
.kara26 o nasıl bir üslup. yazık size.,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
ya bircana sabredenler herkese dost davranıyor ama sonunda bitiriyor ya onun ayrilma olayında pat diye susturması onlar ne olacak,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
super....sonunda 👍 kusura bakma seren kimse seni özlemedi😂,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
hangi sabirdan bahsediyorsunuz bircan bugune kadar istemedi herkesi yolladi asil patronluk yapan o..,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
bircanin akrabasi varmis ondan gitmiyormus programm dan torpili yani😂,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
afferin bircannn!!!,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
bircan a kim sabretcek????,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
bircan haklı👍,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
bircan🙏🏻,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
bircan kim sabretsin,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
katiliyorum size,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
bircan her gelenle iyi anlaşıyor arto da hem nalına hem mıhına yeter ki para gelsin,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
para için program tabi yapılır ama her telden çalınmaz para da haysiyet ile yaşamak için kazanılır,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
aman al birini vur ötekisine,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
azcık haset misiniz?,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
"orası ekran önü hanım efendi ,bircan vurup gol atamaz her giden arkadaşının arkasından iş çevirirse birisi de sabredemez dile getirir ,madem seren profesyonel davranmadı bircan iyi sunucu madem o profesyonel davransaydı mahalle kavgası gibi vurdu gol oldu olmadaydı yayının sonuna taşısaydı olayı, bircan hamile iken seren oni aylarca idare etti boşandı ful sinir geldi yine seren idare etti",0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
bircan haklı ❤ seren seviyorum seni ama yaptığın doğru değil,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
etti bircanın da zor günleri oldu artoyu da ne yapsın arto hem nalına hem mıhına her telde oynuyor bozmayıp alkış mı tutsun,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
araya uymayan seren. arto ile bircan gayet iyi anlasiyor. seren de uyum saglayamiyorsa çeksin gitsin,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
yapma yaaa.abartma.sanki seren tas atti bircana hergun.abarrmada usta bunlar,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
atese odun at sende neye sabrettı herkezın bır tarzı var bırcan hanım bunu bılıyor bılen anlayan bırı aralarında olabılır boyle seyler her dost gıbı gecıp gıttı,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
üslûp sorunu olan birini neden sunucu diye halkın karşısına cıkarıyorlar,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
seren yaptigi çok mu doğru helal olsn bircan bali ye ağzının payını verdi,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
her şeyin bir usulü vardır ve tvde olması gereken bu değil çok ucuz duruyor bircanın konuşması hareketleri yani.,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
serenmi bircanın konuşması kavga eder gibi ne kadar itici ve bencilce allah aşkına seren kibar bircan çok agresif​ .ali60,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
pashazade hakaret etme cesaretini nereden buluyorsunuz türk halkının sevdiği bir sanatçı ya,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
ikisidə bir birinin tayıdır.səviyyəsizlər,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
cok cok cok iyi yapt,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
bircan tam bir kenar mahalle üslubu çok basit,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
star zaten bircanın güzel bir özelliğini söyleyin yok,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
ne alaka kendini ezdirmiyor seren daha zengin daha unlu dideye ona yacilikmi yapsin tam aksine kimseye yacilik yapmiyor kendini kimseye ezdirmiyor ve buralara kadar geldi seren bence haddini bilsin fazla kapris yapiyor artik,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
amin,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
"o yüzden halay çekmek istedi bence. anlattığı şeyi dinlemiyorlar bile..arto ya da hiç yakışmamış ..çantacı gibi..gerçi bali nin taşımaya değer bir çantası olduğunu pek sanmıyorum. neden kendini böyle alçaltmış oyuncak etmiş hiç bir fikrim yok şu dakka. serenin çıkıntı tavırları olabilir ama program boyunca fiziksel sağlığı bozuktu kızın. bu insanın tavırlarını ve sabrını baya bi etkiler. allah tüm hastalara şifa versin, ne diyim.",0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
tam bir kenar mahalle üslubu ve tipi var bircan,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
o bağıran kulak tırmalayan sesiyle sadece kendisi konuşmak istiyor,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
çare beyaz magazin!,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
seren yılların sanatçısı bircan km,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
seyretmeyin zorlamıyorlar ki,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
"birak rezil olsunlar, kaliteden bahsetdiklerinde bunları hatırlatırız😅🤣😂",0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
şiddete hayır diyen sizler yayından önce halledemeyecek kadar mı güvensizsiniz.. bu davranışları 12/14 genç ergenlere yakıştırabilirim ancak.. seyirciye saygı !,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
@🌘özgé🌒 katiliyorum herkes herkesi sevmek zorunda degil ama böyle ekranlar önünde kimse kimseyi yeremez ergence laf sokma cabalari bircan adina ben utandim,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
uf. ne. çok. konuşuyor. seren. kendini. begenmis,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
seren fake den gelmiş nenemgil kendini övüyor😂,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
kurgu bu yalnız,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
@🌘özgé🌒 cok tsk ederim aynizi sizin icinde gecerli 😊,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
kadının evine girip çıktı beraber yedi içti arkasından iş çevirdi kadın da tepki verince program falan demedi çemkirdi bu derece avamlik mı sabır,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
ne cevirmis,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
bencede olmadı,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
👏👏👏 en güzel yorum,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
"ela hanım, en güzel yorumu yazmışsınız.",0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
hem de çok berbat magazin yayını yaparken magazin malzemesi oldular,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
"instagraminiz varsa, tohma nin kucağına oturdugu postun üzerinde var. ben bircan diye düşündüm ama magazin noterinde arto ya yazdı dediler. aslinda arto ile iyi değilmiş arasi.",0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
@🌘özgé🌒 aynen bende öyle gördüm serene bayilmam ama üzüldü farkedildi yani bircan ergen gibi triplendi birden,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
valla ya cok dogru bi yorum serene bayilmam ama üzüldügünü ben bile fark ettim,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
"evet, sanirim programdan once birsey olmus",0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
seren serengil onlari takibden cikartmis amerikada olarken onlara ancak masa arkadasim dedi.bircan buna bozulmus programda patladi.,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
nerden bildiniz,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
ti meova olaydan sonra demedi mi onu?,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
seren bircani iyi kudurtmus,0,Bircan Bali ve Seren Serengil canlı yayında kavga etti!
aaa abii,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
şu yayınlarda o haklı bu haklı şu haklı demeyi kesin birader. hepsi haksız hepsi holigan çünkü,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
evren turhan sürekli emre bolla yayın yapmayı bırakıp tekrar çıkıyor 😂😂😂,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
turgay ve emre herkesle kavga ettikten sonra birbirleriyle etmeleri marvel end game filmi gibi güzel kapanış djdj,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
turgay demir herkesle kavga yapıyo :d,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
a spor'un bu 3 çöpten kurtulması çok iyi oldu,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
turgay demir hangi kümese girse kovuluyor..😁😁..,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
şunları bide oturup dinleyenler var,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
evren turhan hala bekliyor arda duzelsin 😂😂😂😂🤣🤣🤣🤣,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
turgay demir ' in kavga etmediği kimse kalmamış 😂😂😂,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
"tamamı taraflı ve çoğu futbol bilgisinden yoksun yorumcularla program yaparsan böyle olur (bir insanın bir takımı desteklemesi kadar doğal bir şey yoktur, benim eleştirdiğim nokta ise orada objektif ve tarafsız yorumcu olarak bulunduğunu beyan ederek oturup amigoluk yapılmasıdır)",0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
çocukken mahallede konuştuğumuz gibi konuşuyorlar...,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
matematik'teki kartezyen çarpımı gibi herkes herkes ile sırayla çarpışmış,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
turgay demir kadar boş bir adam yok,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
turgay demir i değil televizyona çıkarmak telefonun kamerasına dahi çıkarmayacan... gereksiz sin,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
düşük butceli komedi filmi 😂,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
terapi olmaya geldim yine...,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
ya bu turgay demır ne biçim bi varlık ya herkesle kavga etmıs awww xd,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
hepsinde turgay demir var aq 😀,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
abi deme bana diyor abla mi diyim diyor ahhahshs ulan ya,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
aynn öyle tarafsız yayın bitmedikçe bu işler çözülmez,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
sende haklisin,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
en güzel yorum,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
emre bol yuzuz geliyo yanina,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
​ evren tuna dönek😂,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
ya bunlar kanka hikaye yapıyor millet de yiyor,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
yillardir arkadaslar onlar😊,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
kuduruyor çünkü her zaman,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
boş adam,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
dogru soyleyeni demmeki 9 koyden kovarlarmis sozu dogruymus,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
"​ amigoluk yapmak doğru konuşmak değildir.beşiktaş aleyhinde bir şey olunca konuşup,beşiktaş lehinde olunca konuşmuyorsa bu doğru konuşmak değildir,adaletsizlikdir",0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
arda duzeldimi 2025😅,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
her maç 11 de oynasa görürsün oynamiyo,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
"😂😂 oynamayan, evinde oturan futbolcunun kime yararı var 😂",0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
lan olum objektiflik diyr bisey yoktur herkes tarafli,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
merhaba evren,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
+++++++++++++++++ + emre bol,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
gs holiganı evren çok iyi çok objektif demi,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
bjkilyim lakin evrende emrede yani üçü adamdegil,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
evren kadar olamaz,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
"önüme durmadan spor program kavga videoları çıkıyor, her ikisinden birinde turgay var.",0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
türkiye nin özeti.,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
her tartışmada turgay demirin olmasida 😁😁😁😁😁😁,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
olayların içinde hep bir kişi var,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
turgay demir kümese girse kovuluyor😂😂😂😂😂😂,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
her mevzuda da konya var 😂,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
neden hep aynı adamlar ? turgay demir ve emre bol her tartışmanın içinde var,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
futbol oynamayan adamı ekrana çıkartırsan aha böyle olur,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
oooo kaos.. en sevdiğim 😂,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
bunlar gidince a spor'u az da olsa izler oldum.,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
emre bom arda da 100% hakli cikti evren sen bekle ardayi hahahaha,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
abla mı diyimmm😂,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
yanlız her olayın içinde turgay demir var 😂,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
kuarezma 😁,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
hepsinde de turgay demir var 😂😂,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
evren ortalığı karıştırmaktan başka neye yarıyodu,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
hep te konyanın maçları😅,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
buda kendini dünya starı sanıyor 2 kere milli forma giymiş milli topçuymuş,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
şu andropoz turgay nasıl yorumcu olmuş hayret,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
terapi... 😂,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
biri fener öbürü galatasaray holigani çünkü,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
ya turgay demir herkesi anliyorumda ilker yagcioglu ile nasil kavga etmeyi basardin 😂,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
takma saçlı evren objektif ol mu dedi,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
evren turhan kadar boş konuşan bir yorumcu daha yok herhalde,0,ASPOR'daki canlı yayın Kavgaları (tartışmaları) VOL1
